id,code,name,type,parent_id:id,user_type:id
pcg_m14_588,588,Autres virements internes,other,l10n_fr_m14.pcg_m14_58,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_589,589,Comptes techniques,view,l10n_fr_m14.pcg_m14_58,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_5891,5891,Reprise des balances d'entrée,other,l10n_fr_m14.pcg_m14_589,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_5892,5892,Migration,other,l10n_fr_m14.pcg_m14_589,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_5893,5893,Migration des rôles,other,l10n_fr_m14.pcg_m14_589,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_5894,5894,Ventilation comptes budgétaires,other,l10n_fr_m14.pcg_m14_589,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_59,59,PROVISIONS POUR DEPRECIATION DES COMPTES FINANCIERS,view,l10n_fr_m14.pcg_m14_0,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_590,590,Provisions pour dépréciation des valeurs mobilières de placement,view,l10n_fr_m14.pcg_m14_59,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_5906,5906,Obligations,view,l10n_fr_m14.pcg_m14_590,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_59061,59061,Obligations (non budgétaires),other,l10n_fr_m14.pcg_m14_5906,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_59062,59062,Obligations (budgétaires),other,l10n_fr_m14.pcg_m14_5906,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_5908,5908,Autres valeurs mobilières et créances assimilées,view,l10n_fr_m14.pcg_m14_590,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_59081,59081,Autres valeurs mobilières et créances assimilées (non budgétaires),other,l10n_fr_m14.pcg_m14_5908,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_59082,59082,Autres valeurs mobilières et créances assimilées (budgétaires),other,l10n_fr_m14.pcg_m14_5908,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_595,595,Provisions pour dépréciation des avances de trésorerie versées,view,l10n_fr_m14.pcg_m14_59,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_5951,5951,Provisions pour dépréciation des avances de trésorerie versées (non budgétaires),other,l10n_fr_m14.pcg_m14_595,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_5952,5952,Provisions pour dépréciation des avances de trésorerie versées (budgétaires),other,l10n_fr_m14.pcg_m14_595,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_60,60,ACHATS ET VARIATION DES STOCKS,view,l10n_fr_m14.pcg_m14_0,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_601,601,Achats stockés - Matières premières (et fournitures),view,l10n_fr_m14.pcg_m14_60,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6011,6011,Matières premières et fournitures autres que terrains,other,l10n_fr_m14.pcg_m14_601,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6015,6015,Terrains à aménager,other,l10n_fr_m14.pcg_m14_601,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_602,602,Achats stockés - Autres approvisionnements,view,l10n_fr_m14.pcg_m14_60,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6021,6021,Matières consommables,other,l10n_fr_m14.pcg_m14_602,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6022,6022,Fournitures consommables autres qu’alimentation,view,l10n_fr_m14.pcg_m14_602,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_60221,60221,Combustibles et carburants,other,l10n_fr_m14.pcg_m14_6022,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_60222,60222,Produits d'entretien,other,l10n_fr_m14.pcg_m14_6022,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_60223,60223,Fournitures des ateliers municipaux,other,l10n_fr_m14.pcg_m14_6022,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_60224,60224,Fournitures administratives,other,l10n_fr_m14.pcg_m14_6022,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_60225,60225,"Livres, disques, cassettes (bibliothèques, médiathèques)",other,l10n_fr_m14.pcg_m14_6022,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_60226,60226,Vêtements de travail,other,l10n_fr_m14.pcg_m14_6022,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_60227,60227,Fournitures scolaires,other,l10n_fr_m14.pcg_m14_6022,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_60228,60228,Autres fournitures consommables,other,l10n_fr_m14.pcg_m14_6022,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6023,6023,Alimentation,other,l10n_fr_m14.pcg_m14_602,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_603,603,Variation des stocks (approvisionnements et marchandises),view,l10n_fr_m14.pcg_m14_60,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6031,6031,Variation des stocks de matières premières (et fournitures),view,l10n_fr_m14.pcg_m14_603,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_60311,60311,Variation des stocks de matières premières et fournitures autres que de terrains,other,l10n_fr_m14.pcg_m14_6031,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_60315,60315,Variation des stocks des terrains à aménager,other,l10n_fr_m14.pcg_m14_6031,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6032,6032,Variation des stocks des autres approvisionnements,other,l10n_fr_m14.pcg_m14_603,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6037,6037,Variation des stocks de marchandises et de terrains nus,other,l10n_fr_m14.pcg_m14_603,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_604,604,"Achats d'études, prestations de services 2",view,l10n_fr_m14.pcg_m14_60,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6041,6041,Achats d'études (autres que terrains à aménager),other,l10n_fr_m14.pcg_m14_604,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6042,6042,Achats de prestations de services (autres que terrains à aménager),other,l10n_fr_m14.pcg_m14_604,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6045,6045,"Achats d'études, prestations de services (terrains à aménager)",other,l10n_fr_m14.pcg_m14_604,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_605,605,"Achats de matériel, équipements et travaux 2",other,l10n_fr_m14.pcg_m14_60,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_606,606,Achats non stockés de matières et fournitures,view,l10n_fr_m14.pcg_m14_60,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6061,6061,Fournitures non stockables,view,l10n_fr_m14.pcg_m14_606,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_60611,60611,Eau et assainissement,other,l10n_fr_m14.pcg_m14_6061,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_60612,60612,Énergie - Électricité,other,l10n_fr_m14.pcg_m14_6061,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_60613,60613,Chauffage urbain,other,l10n_fr_m14.pcg_m14_6061,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_60618,60618,Autres fournitures non stockables 1,other,l10n_fr_m14.pcg_m14_6061,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6062,6062,Fournitures non stockées,view,l10n_fr_m14.pcg_m14_606,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_60621,60621,Combustibles,other,l10n_fr_m14.pcg_m14_6062,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_60622,60622,Carburants,other,l10n_fr_m14.pcg_m14_6062,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_60623,60623,Alimentation,other,l10n_fr_m14.pcg_m14_6062,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_60624,60624,Produits de traitement,other,l10n_fr_m14.pcg_m14_6062,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_60628,60628,Autres fournitures non stockées,other,l10n_fr_m14.pcg_m14_6062,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6063,6063,Fournitures d'entretien et de petit équipement,view,l10n_fr_m14.pcg_m14_606,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_60631,60631,Fournitures d’entretien,other,l10n_fr_m14.pcg_m14_6063,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_60632,60632,Fournitures de petit équipement,other,l10n_fr_m14.pcg_m14_6063,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_60633,60633,Fournitures de voirie,other,l10n_fr_m14.pcg_m14_6063,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_60636,60636,Vêtements de travail,other,l10n_fr_m14.pcg_m14_6063,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6064,6064,Fournitures administratives,other,l10n_fr_m14.pcg_m14_606,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6065,6065,"Livres, disques, cassettes...(bibliothèques et médiathèques)",other,l10n_fr_m14.pcg_m14_606,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6067,6067,Fournitures scolaires,other,l10n_fr_m14.pcg_m14_606,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6068,6068,Autres matières et fournitures,other,l10n_fr_m14.pcg_m14_606,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_607,607,Achats de marchandises,view,l10n_fr_m14.pcg_m14_60,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6071,6071,Compteurs,other,l10n_fr_m14.pcg_m14_607,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6078,6078,Autres marchandises,other,l10n_fr_m14.pcg_m14_607,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_608,608,Frais accessoires sur terrains en cours d'aménagement 2,other,l10n_fr_m14.pcg_m14_60,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_609,609,"Rabais, remises et ristournes obtenus sur achats",view,l10n_fr_m14.pcg_m14_60,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6091,6091,de matières premières (et fournitures),other,l10n_fr_m14.pcg_m14_609,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6092,6092,d'autres approvisionnements stockés,other,l10n_fr_m14.pcg_m14_609,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6094,6094,d'études et prestations de services,other,l10n_fr_m14.pcg_m14_609,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6095,6095,"de matériel, équipements et travaux",other,l10n_fr_m14.pcg_m14_609,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6096,6096,d'approvisionnements non stockés,other,l10n_fr_m14.pcg_m14_609,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6097,6097,de marchandises,other,l10n_fr_m14.pcg_m14_609,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_61,61,62 - AUTRES CHARGES EXTERNES,view,l10n_fr_m14.pcg_m14_0,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_61,61,SERVICES EXTERIEURS,view,l10n_fr_m14.pcg_m14_0,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_611,611,Contrats de prestations de services,other,l10n_fr_m14.pcg_m14_61,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_612,612,Redevances de crédit-bail,view,l10n_fr_m14.pcg_m14_61,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6122,6122,Crédit-bail mobilier,other,l10n_fr_m14.pcg_m14_612,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6125,6125,Crédit-bail immobilier,other,l10n_fr_m14.pcg_m14_612,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_613,613,Locations,view,l10n_fr_m14.pcg_m14_61,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6132,6132,Locations immobilières,other,l10n_fr_m14.pcg_m14_613,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6135,6135,Locations mobilières,other,l10n_fr_m14.pcg_m14_613,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_614,614,Charges locatives et de copropriété,other,l10n_fr_m14.pcg_m14_61,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_615,615,Entretien et réparations,view,l10n_fr_m14.pcg_m14_61,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6152,6152,Entretien et réparations sur biens immobiliers,view,l10n_fr_m14.pcg_m14_615,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_61521,61521,Terrains,other,l10n_fr_m14.pcg_m14_6152,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_61522,61522,Bâtiments,other,l10n_fr_m14.pcg_m14_6152,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_61523,61523,Voies et réseaux,other,l10n_fr_m14.pcg_m14_6152,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_61524,61524,Bois et forêts,other,l10n_fr_m14.pcg_m14_6152,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6155,6155,Entretien et réparations sur biens mobiliers,view,l10n_fr_m14.pcg_m14_615,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_61551,61551,Matériel roulant,other,l10n_fr_m14.pcg_m14_6155,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_61558,61558,Autres biens mobiliers,other,l10n_fr_m14.pcg_m14_6155,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6156,6156,Maintenance,other,l10n_fr_m14.pcg_m14_615,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_616,616,Primes d'assurance,other,l10n_fr_m14.pcg_m14_61,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_617,617,Études et recherches,other,l10n_fr_m14.pcg_m14_61,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_618,618,Divers,view,l10n_fr_m14.pcg_m14_61,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6182,6182,Documentation générale et technique,other,l10n_fr_m14.pcg_m14_618,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6184,6184,Versements à des organismes de formation,other,l10n_fr_m14.pcg_m14_618,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6185,6185,Frais de colloques et séminaires,other,l10n_fr_m14.pcg_m14_618,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6188,6188,Autres frais divers,other,l10n_fr_m14.pcg_m14_618,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_619,619,"Rabais, remises et ristournes obtenus sur services extérieurs",other,l10n_fr_m14.pcg_m14_61,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_62,62,AUTRES SERVICES EXTÉRIEURS,view,l10n_fr_m14.pcg_m14_0,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_621,621,Personnel extérieur au service,view,l10n_fr_m14.pcg_m14_62,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6215,6215,Personnel affecté par la collectivité de rattachement 1,other,l10n_fr_m14.pcg_m14_621,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6216,6216,Personnel affecté par le GFP de rattachement,other,l10n_fr_m14.pcg_m14_621,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6217,6217,Personnel affecté par la commune membre du GFP,other,l10n_fr_m14.pcg_m14_621,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6218,6218,Autre personnel extérieur,other,l10n_fr_m14.pcg_m14_621,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_622,622,Rémunérations d'intermédiaires et honoraires,view,l10n_fr_m14.pcg_m14_62,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6225,6225,Indemnités au comptable et aux régisseurs,other,l10n_fr_m14.pcg_m14_622,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6226,6226,Honoraires,other,l10n_fr_m14.pcg_m14_622,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6227,6227,Frais d'actes et de contentieux,other,l10n_fr_m14.pcg_m14_622,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6228,6228,Divers,other,l10n_fr_m14.pcg_m14_622,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_623,623,"Publicité, publications, relations publiques",view,l10n_fr_m14.pcg_m14_62,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6231,6231,Annonces et insertions,other,l10n_fr_m14.pcg_m14_623,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6232,6232,Fêtes et cérémonies,other,l10n_fr_m14.pcg_m14_623,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6233,6233,Foires et expositions,other,l10n_fr_m14.pcg_m14_623,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6236,6236,Catalogues et imprimés,other,l10n_fr_m14.pcg_m14_623,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6237,6237,Publications,other,l10n_fr_m14.pcg_m14_623,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6238,6238,Divers,other,l10n_fr_m14.pcg_m14_623,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_624,624,Transports de biens et transports collectifs,view,l10n_fr_m14.pcg_m14_62,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6241,6241,Transports de biens,other,l10n_fr_m14.pcg_m14_624,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6244,6244,Transports administratifs,other,l10n_fr_m14.pcg_m14_624,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6247,6247,Transports collectifs,other,l10n_fr_m14.pcg_m14_624,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6248,6248,Divers,other,l10n_fr_m14.pcg_m14_624,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_625,625,"Déplacements, missions et réceptions",view,l10n_fr_m14.pcg_m14_62,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6251,6251,Voyages et déplacements,other,l10n_fr_m14.pcg_m14_625,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6255,6255,Frais de déménagement,other,l10n_fr_m14.pcg_m14_625,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6256,6256,Missions,other,l10n_fr_m14.pcg_m14_625,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6257,6257,Réceptions,other,l10n_fr_m14.pcg_m14_625,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_626,626,Frais postaux et frais de télécommunications,view,l10n_fr_m14.pcg_m14_62,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6261,6261,Frais d'affranchissement,other,l10n_fr_m14.pcg_m14_626,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6262,6262,Frais de télécommunications,other,l10n_fr_m14.pcg_m14_626,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_627,627,Services bancaires et assimilés,other,l10n_fr_m14.pcg_m14_62,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_628,628,Divers,view,l10n_fr_m14.pcg_m14_62,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6281,6281,Concours divers (cotisations...),other,l10n_fr_m14.pcg_m14_628,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6282,6282,"Frais de gardiennage (églises, forêts et bois communaux ...)",other,l10n_fr_m14.pcg_m14_628,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6283,6283,Frais de nettoyage des locaux,other,l10n_fr_m14.pcg_m14_628,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6284,6284,Redevances pour services rendus,other,l10n_fr_m14.pcg_m14_628,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6287,6287,Remboursements de frais,view,l10n_fr_m14.pcg_m14_628,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_62871,62871,A la collectivité de rattachement1,other,l10n_fr_m14.pcg_m14_6287,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_62872,62872,Aux budgets annexes et aux régies municipales,other,l10n_fr_m14.pcg_m14_6287,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_62873,62873,Au C.C.A.S.,other,l10n_fr_m14.pcg_m14_6287,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_62874,62874,A la caisse des écoles,other,l10n_fr_m14.pcg_m14_6287,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_62875,62875,Aux communes membres du GFP,other,l10n_fr_m14.pcg_m14_6287,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_62876,62876,Au GFP de rattachement,other,l10n_fr_m14.pcg_m14_6287,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_62878,62878,A d’autres organismes,other,l10n_fr_m14.pcg_m14_6287,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6288,6288,Autres services extérieurs,other,l10n_fr_m14.pcg_m14_628,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_629,629,"Rabais, remises et ristournes obtenus sur autres services extérieurs",other,l10n_fr_m14.pcg_m14_62,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_63,63,"IMPÔTS, TAXES ET VERSEMENTS ASSIMILÉS",view,l10n_fr_m14.pcg_m14_0,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_631,631,"Impôts, taxes et versements assimilés sur rémunérations (administration des impôts)",other,l10n_fr_m14.pcg_m14_63,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_633,633,"Impôts, taxes et versements assimilés sur rémunérations (autres organismes)",view,l10n_fr_m14.pcg_m14_63,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6331,6331,Versement de transport,other,l10n_fr_m14.pcg_m14_633,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6332,6332,Cotisations versées au F.N.A.L.,other,l10n_fr_m14.pcg_m14_633,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6333,6333,Participation des employeurs à la formation professionnelle continue,other,l10n_fr_m14.pcg_m14_633,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6336,6336,Cotisations au centre national et aux centres de gestion de la fonction publique territoriale,other,l10n_fr_m14.pcg_m14_633,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6338,6338,"Autres impôts, taxes et versements assimilés sur rémunérations",other,l10n_fr_m14.pcg_m14_633,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_635,635,"Autres impôts, taxes et versements assimilés (administration des impôts)",view,l10n_fr_m14.pcg_m14_63,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6351,6351,Impôts directs,view,l10n_fr_m14.pcg_m14_635,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_63512,63512,Taxes foncières,other,l10n_fr_m14.pcg_m14_6351,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_63513,63513,Autres impôts locaux,other,l10n_fr_m14.pcg_m14_6351,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6353,6353,Impôts indirects,other,l10n_fr_m14.pcg_m14_635,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6354,6354,Droits d'enregistrement et de timbre,other,l10n_fr_m14.pcg_m14_635,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6355,6355,Taxes et impôts sur les véhicules,other,l10n_fr_m14.pcg_m14_635,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6358,6358,Autres droits,other,l10n_fr_m14.pcg_m14_635,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_637,637,"Autres impôts, taxes et versements assimilés (autres organismes)",other,l10n_fr_m14.pcg_m14_63,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_64,64,CHARGES DE PERSONNEL,view,l10n_fr_m14.pcg_m14_0,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_641,641,Rémunérations du personnel,view,l10n_fr_m14.pcg_m14_64,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6411,6411,Personnel titulaire1,view,l10n_fr_m14.pcg_m14_641,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_64111,64111,Rémunération principale,other,l10n_fr_m14.pcg_m14_6411,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_64112,64112,"NBI, supplément familial de traitement et indemnité de résidence",other,l10n_fr_m14.pcg_m14_6411,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_64116,64116,Indemnités de préavis et de licenciement,other,l10n_fr_m14.pcg_m14_6411,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_64118,64118,Autres indemnités.,other,l10n_fr_m14.pcg_m14_6411,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6413,6413,Personnel non titulaire1,view,l10n_fr_m14.pcg_m14_641,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_64131,64131,Rémunérations,other,l10n_fr_m14.pcg_m14_6413,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_64136,64136,Indemnités de préavis et de licenciement,other,l10n_fr_m14.pcg_m14_6413,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_64138,64138,Autres indemnités,other,l10n_fr_m14.pcg_m14_6413,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6416,6416,Emplois d’insertion,view,l10n_fr_m14.pcg_m14_641,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_64161,64161,Emplois jeunes,other,l10n_fr_m14.pcg_m14_6416,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_64162,64162,Emplois d'avenir,other,l10n_fr_m14.pcg_m14_6416,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_64168,64168,Autres emplois d’insertion,other,l10n_fr_m14.pcg_m14_6416,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6417,6417,Rémunérations des apprentis,other,l10n_fr_m14.pcg_m14_641,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6419,6419,Remboursements sur rémunérations du personnel,other,l10n_fr_m14.pcg_m14_641,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_645,645,Charges de sécurité sociale et de prévoyance,view,l10n_fr_m14.pcg_m14_64,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_6451,6451,Cotisations à l'U.R.S.S.A.F.,other,l10n_fr_m14.pcg_m14_645,l10n_fr_m14.fr_pcg_m14_default_type
